CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
15906.0,19.0,8.0,1521.79,3,4,3,343
16253.0,31.0,3.0,3665.62,3,2,4,324
13439.0,254.0,1.0,283.71,1,1,1,111
12888.0,213.0,4.0,313.77,1,3,2,132
13588.0,15.0,13.0,2445.12,4,4,4,444
12456.0,43.0,4.0,3153.89,3,3,4,334
15521.0,35.0,13.0,2574.65,3,4,4,344
13720.0,116.0,4.0,799.9,2,3,3,233
15674.0,72.0,8.0,1744.02,2,4,4,244
17594.0,84.0,2.0,993.18,2,2,3,223
17775.0,254.0,1.0,56.4,1,1,1,111
13988.0,19.0,9.0,4098.8,3,4,4,344
16657.0,9.0,4.0,933.62,4,3,3,433
15424.0,253.0,2.0,383.34,1,2,2,122
13316.0,36.0,5.0,5815.49,3,3,4,334
16788.0,122.0,2.0,597.48,2,2,2,222
16584.0,79.0,3.0,908.03,2,2,3,223
15364.0,95.0,2.0,913.19,2,2,3,223
18108.0,248.0,2.0,264.65,1,2,1,121
14272.0,73.0,2.0,437.96,2,2,2,222
15980.0,88.0,3.0,2398.86,2,2,4,224
15832.0,253.0,1.0,836.79,1,1,3,113
16092.0,98.0,5.0,779.36,2,3,3,233
15528.0,253.0,1.0,229.33,1,1,1,111
16398.0,144.0,4.0,1631.15,1,3,4,134
17088.0,27.0,4.0,1991.01,3,3,4,334
17438.0,246.0,2.0,378.3,1,2,2,122
13060.0,253.0,1.0,307.53,1,1,2,112
14790.0,16.0,4.0,745.06,4,3,3,433
14890.0,253.0,1.0,125.65,1,1,1,111
16386.0,28.0,2.0,317.2,3,2,2,322
14818.0,73.0,3.0,657.8,2,2,3,223
13571.0,12.0,12.0,2092.32,4,4,4,444
12909.0,39.0,8.0,2128.83,3,4,4,344
12619.0,15.0,13.0,3214.81,4,4,4,444
16698.0,226.0,2.0,1998.0,1,2,4,124
16681.0,72.0,6.0,1770.34,2,4,4,244
13573.0,49.0,2.0,294.4,3,2,2,322
14957.0,252.0,1.0,58.49,1,1,1,111
13918.0,49.0,2.0,1212.8400000000001,3,2,3,323
17212.0,252.0,1.0,226.85,1,1,1,111
17781.0,158.0,2.0,188.02,1,2,1,121
14886.0,252.0,1.0,364.8,1,1,2,112
13626.0,252.0,1.0,257.23,1,1,1,111
16609.0,14.0,9.0,5450.96,4,4,4,444
16180.0,99.0,10.0,10217.48,2,4,4,244
13462.0,182.0,2.0,143.25,1,2,1,121
18263.0,22.0,4.0,1211.08,3,3,3,333
16960.0,38.0,3.0,507.05,3,2,2,322
13841.0,252.0,1.0,85.0,1,1,1,111
17701.0,252.0,1.0,417.95,1,1,2,112
12949.0,30.0,10.0,4143.02,3,4,4,344
14852.0,57.0,6.0,2836.69,2,4,4,244
12569.0,1.0,35.0,4064.9900000000002,4,4,4,444
13169.0,63.0,2.0,712.88,2,2,3,223
16162.0,251.0,1.0,37.4,1,1,1,111
15691.0,251.0,1.0,136.8,1,1,1,111
14195.0,201.0,3.0,962.7,1,2,3,123
13781.0,250.0,1.0,127.84,1,1,1,111
17758.0,18.0,8.0,3456.7000000000003,3,4,4,344
14023.0,6.0,2.0,584.07,4,2,2,422
17669.0,42.0,7.0,3406.7200000000003,3,4,4,344
16142.0,249.0,1.0,535.34,1,1,2,112
17648.0,60.0,5.0,1789.55,2,3,4,234
13059.0,249.0,1.0,183.4,1,1,1,111
16224.0,56.0,4.0,1295.3,2,3,3,233
15223.0,225.0,3.0,454.90000000000003,1,2,2,122
17886.0,31.0,3.0,899.61,3,2,3,323
13294.0,189.0,2.0,873.74,1,2,3,123
15289.0,28.0,4.0,935.1,3,3,3,333
18185.0,248.0,1.0,304.25,1,1,2,112
17956.0,248.0,1.0,12.75,1,1,1,111
15756.0,60.0,4.0,532.96,2,3,2,232
14747.0,247.0,2.0,294.3,1,2,2,122
14719.0,1.0,6.0,1592.18,4,4,3,443
13015.0,52.0,5.0,3346.28,2,3,4,234
16586.0,248.0,1.0,463.95,1,1,2,112
16105.0,248.0,1.0,336.96,1,1,2,112
14546.0,3.0,9.0,2487.02,4,4,4,444
15442.0,248.0,1.0,594.0,1,1,2,112
16906.0,81.0,4.0,579.77,2,3,2,232
14535.0,58.0,4.0,2841.09,2,3,4,234
16170.0,50.0,7.0,1880.4199999999998,2,4,4,244
15244.0,64.0,2.0,631.57,2,2,2,222
16696.0,134.0,4.0,657.9000000000001,2,3,3,233
15145.0,3.0,4.0,1194.73,4,3,3,433
17492.0,247.0,1.0,374.57,1,1,2,112
13525.0,14.0,2.0,628.78,4,2,2,422
17409.0,184.0,2.0,771.85,1,2,3,123
17783.0,71.0,2.0,283.47,2,2,1,221
13863.0,244.0,2.0,299.56,1,2,2,122
13515.0,72.0,4.0,891.12,2,3,3,233
15917.0,247.0,1.0,123.1,1,1,1,111
17440.0,147.0,5.0,177.1,1,3,1,131
17045.0,112.0,3.0,339.44,2,2,2,222
17140.0,246.0,1.0,465.32,1,1,2,112
15201.0,78.0,11.0,927.84,2,4,3,243
14964.0,246.0,1.0,206.21,1,1,1,111
16031.0,91.0,2.0,548.94,2,2,2,222
14403.0,129.0,5.0,1426.31,2,3,3,233
17042.0,2.0,5.0,1044.3799999999999,4,3,3,433
13771.0,63.0,5.0,2631.7,2,3,4,234
17906.0,246.0,1.0,72.9,1,1,1,111
18272.0,2.0,7.0,3064.78,4,4,4,444
16144.0,246.0,1.0,175.2,1,1,1,111
13731.0,218.0,2.0,610.59,1,2,2,122
12580.0,246.0,1.0,415.7,1,1,2,112
14912.0,16.0,3.0,841.52,4,2,3,423
15530.0,21.0,4.0,1502.35,3,3,3,333
13950.0,10.0,5.0,728.56,4,3,3,433
13752.0,123.0,6.0,1186.28,2,4,3,243
13892.0,26.0,4.0,632.97,3,3,2,332
14446.0,0.0,4.0,1039.58,4,3,3,433
16209.0,88.0,5.0,2262.62,2,3,4,234
15754.0,50.0,4.0,455.67,2,3,2,232
13712.0,246.0,1.0,228.84,1,1,1,111
15800.0,106.0,2.0,699.08,2,2,3,223
16469.0,23.0,4.0,650.43,3,3,3,333
13005.0,173.0,3.0,468.95,1,2,2,122
14981.0,245.0,1.0,102.12,1,1,1,111
17928.0,44.0,2.0,212.54,3,2,1,321
16261.0,16.0,4.0,746.83,4,3,3,433
17883.0,2.0,4.0,671.77,4,3,3,433
14619.0,238.0,2.0,379.51,1,2,2,122
13995.0,14.0,6.0,1383.49,4,4,3,443
16643.0,245.0,1.0,487.51,1,1,2,112
14246.0,110.0,3.0,1474.06,2,2,3,223
18040.0,18.0,2.0,357.20000000000005,3,2,2,322
16837.0,30.0,12.0,3167.73,3,4,4,344
15119.0,245.0,1.0,266.4,1,1,1,111
16325.0,43.0,5.0,510.54,3,3,2,332
14924.0,245.0,1.0,310.05,1,1,2,112
15109.0,240.0,2.0,463.75,1,2,2,122
16623.0,245.0,1.0,129.45,1,1,1,111
12999.0,195.0,3.0,455.88,1,2,2,122
12717.0,150.0,3.0,980.98,1,2,3,123
13962.0,21.0,2.0,169.55,3,2,1,321
18036.0,31.0,3.0,405.62,3,2,2,322
14958.0,146.0,3.0,499.68,1,2,2,122
13562.0,81.0,3.0,1799.33,2,2,4,224
15775.0,244.0,1.0,104.9,1,1,1,111
17054.0,27.0,6.0,1353.83,3,4,3,343
17268.0,107.0,4.0,763.64,2,3,3,233
13548.0,95.0,2.0,682.41,2,2,3,223
13508.0,243.0,1.0,110.97,1,1,1,111
12447.0,242.0,1.0,476.49,1,1,2,112
13570.0,242.0,1.0,239.49,1,1,1,111
13232.0,12.0,7.0,1357.6,4,4,3,443
18129.0,242.0,1.0,112.55000000000001,1,1,1,111
13632.0,24.0,6.0,2117.02,3,4,4,344
15665.0,167.0,2.0,2242.01,1,2,4,124
17550.0,196.0,3.0,267.16,1,2,1,121
15655.0,232.0,2.0,511.32,1,2,2,122
14286.0,23.0,5.0,4595.81,3,3,4,334
16188.0,44.0,4.0,981.86,3,3,3,333
12656.0,16.0,8.0,3982.72,4,4,4,444
15214.0,1.0,8.0,1661.44,4,4,4,444
17574.0,242.0,1.0,185.65,1,1,1,111
15737.0,14.0,12.0,1121.21,4,4,3,443
18080.0,18.0,2.0,1231.5,3,2,3,323
14311.0,224.0,2.0,229.71,1,2,1,121
14339.0,234.0,4.0,289.90999999999997,1,3,1,131
12982.0,239.0,2.0,377.2,1,2,2,122
12701.0,79.0,2.0,797.71,2,2,3,223
12596.0,50.0,2.0,618.27,2,2,2,222
14273.0,50.0,4.0,559.97,2,3,2,232
12363.0,109.0,2.0,552.0,2,2,2,222
13549.0,25.0,8.0,916.12,3,4,3,343
15414.0,9.0,3.0,774.9000000000001,4,2,3,423
13203.0,9.0,4.0,869.46,4,3,3,433
14628.0,90.0,2.0,671.96,2,2,3,223
14326.0,234.0,2.0,166.85,1,2,1,121
15935.0,238.0,2.0,416.86,1,2,2,122
13655.0,113.0,2.0,932.97,2,2,3,223
12910.0,22.0,8.0,3075.04,3,4,4,344
13577.0,24.0,5.0,1658.3,3,3,4,334
15251.0,8.0,15.0,10327.11,4,4,4,444
14111.0,13.0,5.0,688.6,4,3,3,433
17160.0,30.0,6.0,3518.03,3,4,4,344
16172.0,94.0,5.0,1140.21,2,3,3,233
17972.0,241.0,1.0,136.04,1,1,1,111
12463.0,45.0,7.0,1303.63,3,4,3,343
14844.0,63.0,4.0,3189.81,2,3,4,234
17278.0,240.0,1.0,246.04,1,1,1,111
15212.0,238.0,2.0,88.94999999999999,1,2,1,121
16729.0,35.0,26.0,7076.28,3,4,4,344
14998.0,169.0,2.0,429.87,1,2,2,122
13484.0,240.0,1.0,313.8,1,1,2,112
16697.0,240.0,1.0,112.75,1,1,1,111
14931.0,4.0,6.0,964.6800000000001,4,4,3,443
18236.0,29.0,6.0,882.24,3,4,3,343
13740.0,240.0,1.0,350.75,1,1,2,112
16454.0,44.0,3.0,-8.15,3,2,1,321
15230.0,238.0,2.0,429.6,1,2,2,122
15134.0,14.0,8.0,1387.99,4,4,3,443
16309.0,91.0,3.0,686.67,2,2,3,223
13544.0,39.0,2.0,291.41,3,2,1,321
14262.0,7.0,8.0,2618.23,4,4,4,444
13134.0,72.0,7.0,1740.63,2,4,4,244
17589.0,59.0,4.0,2404.17,2,3,4,234
16097.0,239.0,1.0,185.04999999999998,1,1,1,111
13122.0,93.0,2.0,922.39,2,2,3,223
16966.0,7.0,10.0,2148.47,4,4,4,444
17746.0,234.0,2.0,98.8,1,2,1,121
16175.0,93.0,4.0,1037.59,2,3,3,233
14834.0,17.0,8.0,1698.35,3,4,4,344
16348.0,31.0,7.0,1469.45,3,4,3,343
15147.0,218.0,2.0,608.65,1,2,2,122
16131.0,51.0,6.0,3506.54,2,4,4,244
15813.0,207.0,2.0,1303.9099999999999,1,2,3,123
17058.0,81.0,3.0,1179.89,2,2,3,223
17704.0,168.0,2.0,885.19,1,2,3,123
16933.0,0.0,5.0,530.08,4,3,2,432
13772.0,33.0,3.0,1132.13,3,2,3,323
16249.0,52.0,5.0,1800.07,2,3,4,234
14198.0,3.0,7.0,663.5,4,4,3,443
13989.0,65.0,2.0,1266.08,2,2,3,223
17930.0,35.0,5.0,1740.48,3,3,4,334
14154.0,238.0,2.0,1345.62,1,2,3,123
14482.0,17.0,6.0,2068.15,3,4,4,344
14163.0,86.0,4.0,2445.91,2,3,4,234
14105.0,84.0,2.0,1260.33,2,2,3,223
17601.0,238.0,1.0,116.00999999999999,1,1,1,111
17142.0,238.0,1.0,579.0,1,1,2,112
13811.0,183.0,4.0,591.75,1,3,2,132
12457.0,57.0,12.0,1917.78,2,4,4,244
15135.0,232.0,2.0,127.15,1,2,1,121
16806.0,102.0,4.0,801.49,2,3,3,233
13952.0,210.0,3.0,3246.091,1,2,4,124
13120.0,238.0,1.0,30.599999999999998,1,1,1,111
12769.0,238.0,1.0,1143.6,1,1,3,113
13516.0,20.0,3.0,1389.41,3,2,3,323
14323.0,114.0,4.0,574.26,2,3,2,232
18079.0,44.0,4.0,3651.97,3,3,4,334
12639.0,238.0,1.0,486.1,1,1,2,112
14700.0,31.0,3.0,2235.3,3,2,4,324
15027.0,30.0,6.0,1051.95,3,4,3,343
17367.0,237.0,1.0,168.4,1,1,1,111
18213.0,236.0,1.0,232.48000000000002,1,1,1,111
17029.0,110.0,2.0,716.0,2,2,3,223
13220.0,77.0,4.0,819.2900000000001,2,3,3,233
15985.0,122.0,3.0,1037.42,2,2,3,223
16193.0,236.0,1.0,314.45,1,1,2,112
15172.0,8.0,5.0,1624.05,4,3,4,434
13692.0,24.0,5.0,1466.8700000000001,3,3,3,333
15745.0,8.0,6.0,1071.24,4,4,3,443
17582.0,235.0,1.0,175.27,1,1,1,111
13474.0,235.0,1.0,229.59,1,1,1,111
17697.0,235.0,1.0,338.95,1,1,2,112
16639.0,24.0,4.0,1169.38,3,3,3,333
16947.0,235.0,1.0,406.48,1,1,2,112
15491.0,94.0,7.0,3090.85,2,4,4,244
16617.0,235.0,1.0,151.85,1,1,1,111
15265.0,150.0,2.0,1506.1200000000001,1,2,3,123
16226.0,202.0,3.0,255.12,1,2,1,121
18009.0,234.0,2.0,252.24,1,2,1,121
16399.0,18.0,2.0,408.57,3,2,2,322
14623.0,31.0,6.0,869.35,3,4,3,343
15625.0,99.0,8.0,1504.56,2,4,3,243
18064.0,132.0,2.0,814.0,2,2,3,223
15508.0,188.0,6.0,1000.27,1,4,3,143
16628.0,29.0,6.0,2183.04,3,4,4,344
13647.0,9.0,5.0,1670.22,4,3,4,434
15594.0,15.0,6.0,1767.53,4,4,4,444
13479.0,197.0,3.0,291.0,1,2,1,121
13735.0,24.0,8.0,2766.18,3,4,4,344
13376.0,98.0,3.0,1019.76,2,2,3,223
15717.0,233.0,1.0,150.3,1,1,1,111
13719.0,14.0,5.0,1041.68,4,3,3,433
16633.0,16.0,7.0,2878.15,4,4,4,444
13101.0,233.0,1.0,101.19,1,1,1,111
15225.0,233.0,1.0,409.40000000000003,1,1,2,112
14152.0,74.0,3.0,611.09,2,2,2,222
12733.0,233.0,1.0,383.95,1,1,2,112
15436.0,11.0,3.0,1122.53,4,2,3,423
17217.0,233.0,1.0,113.5,1,1,1,111
17734.0,53.0,3.0,700.63,2,2,3,223
14905.0,153.0,3.0,599.9,1,2,2,122
14148.0,233.0,1.0,157.2,1,1,1,111
16103.0,6.0,6.0,1429.64,4,4,3,443
14626.0,8.0,7.0,2757.07,4,4,4,444
14868.0,2.0,9.0,2939.64,4,4,4,444
18246.0,23.0,2.0,596.1,3,2,2,322
13485.0,232.0,1.0,454.24,1,1,2,112
15517.0,232.0,1.0,267.03,1,1,1,111
17115.0,7.0,5.0,806.9000000000001,4,3,3,433
17120.0,232.0,1.0,307.46,1,1,2,112
16611.0,185.0,2.0,120.99000000000001,1,2,1,121
15912.0,177.0,2.0,264.62,1,2,1,121
12506.0,232.0,1.0,73.5,1,1,1,111
12670.0,9.0,6.0,2986.15,4,4,4,444
17588.0,99.0,3.0,1240.2,2,2,3,223
14759.0,4.0,3.0,1625.97,4,2,4,424
16185.0,16.0,2.0,529.41,4,2,2,422
13505.0,67.0,8.0,4282.88,2,4,4,244
13389.0,10.0,3.0,797.96,4,2,3,423
12354.0,231.0,1.0,1079.4,1,1,3,113
17631.0,1.0,3.0,528.33,4,2,2,422
17061.0,73.0,12.0,5116.13,2,4,4,244
17718.0,231.0,1.0,139.35,1,1,1,111
17630.0,169.0,2.0,503.59999999999997,1,2,2,122
13223.0,199.0,2.0,163.20000000000002,1,2,1,121
16146.0,156.0,3.0,734.13,1,2,3,123
17109.0,28.0,8.0,869.6800000000001,3,4,3,343
16587.0,231.0,1.0,225.15,1,1,1,111
12622.0,231.0,1.0,180.1,1,1,1,111
16750.0,44.0,5.0,623.93,3,3,2,332
13482.0,231.0,1.0,184.64,1,1,1,111
14512.0,187.0,2.0,275.28,1,2,1,121
17670.0,227.0,1.0,205.7,1,1,1,111
16834.0,227.0,1.0,413.46,1,1,2,112
15108.0,141.0,5.0,1291.75,2,3,3,233
16942.0,12.0,10.0,1894.11,4,4,4,444
14640.0,15.0,8.0,2042.15,4,4,4,444
16823.0,226.0,1.0,358.38,1,1,2,112
15237.0,1.0,4.0,1412.32,4,3,3,433
12573.0,226.0,1.0,160.54000000000002,1,1,1,111
17854.0,184.0,2.0,311.26,1,2,2,122
18220.0,219.0,2.0,297.78000000000003,1,2,2,122
17436.0,1.0,2.0,216.29999999999998,4,2,1,421
16965.0,226.0,1.0,201.19,1,1,1,111
12840.0,143.0,6.0,2714.27,1,4,4,144
15891.0,226.0,1.0,524.52,1,1,2,112
17187.0,226.0,1.0,203.95,1,1,1,111
13637.0,51.0,3.0,810.5,2,2,3,223
17991.0,224.0,2.0,93.35,1,2,1,121
16418.0,44.0,3.0,675.27,3,2,3,323
16099.0,49.0,3.0,731.9,3,2,3,323
15768.0,115.0,4.0,581.8299999999999,2,3,2,232
16637.0,31.0,5.0,1124.59,3,3,3,333
14240.0,29.0,2.0,890.34,3,2,3,323
15143.0,225.0,1.0,259.45,1,1,1,111
13229.0,225.0,1.0,160.95,1,1,1,111
14973.0,106.0,3.0,1314.45,2,2,3,223
14271.0,225.0,1.0,112.32,1,1,1,111
15952.0,33.0,4.0,806.57,3,3,3,333
16227.0,218.0,2.0,308.32000000000005,1,2,2,122
17893.0,224.0,1.0,112.25,1,1,1,111
14022.0,224.0,1.0,440.0,1,1,2,112
15210.0,224.0,1.0,331.18,1,1,2,112
16370.0,81.0,4.0,1320.56,2,3,3,233
15376.0,39.0,3.0,1233.3600000000001,3,2,3,323
14655.0,3.0,5.0,1930.15,4,3,4,434
17615.0,129.0,3.0,329.6,2,2,2,222
16055.0,220.0,1.0,134.8,1,1,1,111
14149.0,212.0,3.0,259.43,1,2,1,121
17501.0,220.0,2.0,288.6,1,2,1,121
14191.0,1.0,14.0,4660.01,4,4,4,444
13282.0,17.0,6.0,1047.8400000000001,3,4,3,343
15582.0,24.0,3.0,682.9100000000001,3,2,3,323
16230.0,189.0,2.0,542.03,1,2,2,122
18146.0,140.0,2.0,160.35000000000002,2,2,1,221
15976.0,164.0,2.0,430.94,1,2,2,122
17443.0,219.0,1.0,534.24,1,1,2,112
12886.0,67.0,3.0,1351.09,2,2,3,223
17974.0,24.0,3.0,740.79,3,2,3,323
13524.0,40.0,5.0,680.1800000000001,3,3,3,333
17955.0,198.0,4.0,557.3,1,3,2,132
15128.0,59.0,8.0,1419.54,2,4,3,243
16610.0,218.0,1.0,75.66,1,1,1,111
17394.0,218.0,1.0,203.86999999999998,1,1,1,111
14173.0,10.0,4.0,450.84,4,3,2,432
16258.0,44.0,5.0,5203.51,3,3,4,334
14948.0,22.0,7.0,1066.57,3,4,3,343
17384.0,18.0,2.0,336.4,3,2,2,322
16990.0,218.0,1.0,179.0,1,1,1,111
13762.0,203.0,2.0,3.552713678800501e-15,1,2,1,121
12593.0,108.0,3.0,418.09999999999997,2,2,2,222
14340.0,218.0,1.0,134.7,1,1,1,111
17429.0,120.0,4.0,512.12,2,3,2,232
13711.0,218.0,2.0,252.06,1,2,1,121
14515.0,17.0,6.0,2102.09,3,4,4,344
16457.0,217.0,1.0,208.36,1,1,1,111
17527.0,53.0,6.0,888.86,2,4,3,243
14199.0,217.0,1.0,185.39999999999998,1,1,1,111
13888.0,119.0,2.0,605.63,2,2,2,222
14423.0,217.0,1.0,265.2,1,1,1,111
14697.0,217.0,2.0,188.60999999999999,1,2,1,121
17522.0,1.0,5.0,1070.71,4,3,3,433
13867.0,30.0,3.0,1015.29,3,2,3,323
17624.0,14.0,2.0,843.48,4,2,3,423
14393.0,217.0,1.0,67.95,1,1,1,111
17578.0,190.0,2.0,124.74,1,2,1,121
13450.0,26.0,6.0,2043.7199999999998,3,4,4,344
17423.0,44.0,4.0,663.63,3,3,3,333
18241.0,9.0,18.0,2058.09,4,4,4,444
15668.0,217.0,1.0,76.32000000000001,1,1,1,111
16319.0,217.0,1.0,404.40000000000003,1,1,2,112
15757.0,65.0,2.0,714.42,2,2,3,223
17174.0,217.0,1.0,59.9,1,1,1,111
13365.0,8.0,3.0,2191.22,4,2,4,424
18227.0,217.0,1.0,93.75,1,1,1,111
14145.0,46.0,5.0,3148.2,3,3,4,334
18235.0,71.0,3.0,1796.48,2,2,4,224
13741.0,71.0,4.0,666.33,2,3,3,233
12394.0,63.0,2.0,1272.48,2,2,3,223
16832.0,183.0,3.0,199.15,1,2,1,121
15258.0,168.0,2.0,623.16,1,2,2,122
15552.0,216.0,1.0,90.12,1,1,1,111
18170.0,32.0,3.0,980.31,3,2,3,323
13723.0,216.0,1.0,199.85000000000002,1,1,1,111
14005.0,9.0,5.0,2874.72,4,3,4,434
15561.0,11.0,5.0,722.74,4,3,3,433
16121.0,56.0,2.0,867.11,2,2,3,223
18142.0,150.0,4.0,1014.9,1,3,3,133
13642.0,215.0,1.0,354.8,1,1,2,112
15117.0,14.0,6.0,1550.13,4,4,3,443
13561.0,215.0,1.0,141.85999999999999,1,1,1,111
15704.0,139.0,4.0,2293.62,2,3,4,234
16007.0,47.0,4.0,1701.94,3,3,4,334
16232.0,32.0,5.0,983.23,3,3,3,333
17410.0,15.0,5.0,1214.72,4,3,3,433
13835.0,24.0,4.0,834.57,3,3,3,333
13427.0,18.0,3.0,582.6,3,2,2,322
14353.0,214.0,1.0,90.6,1,1,1,111
12700.0,7.0,6.0,4867.99,4,4,4,444
13003.0,105.0,3.0,149.05,2,2,1,221
16756.0,214.0,1.0,239.4,1,1,1,111
13492.0,135.0,3.0,1269.84,2,2,3,223
16440.0,7.0,5.0,3640.67,4,3,4,434
18120.0,213.0,1.0,111.15,1,1,1,111
12355.0,213.0,1.0,459.4,1,1,2,112
17723.0,126.0,6.0,3276.4000000000005,2,4,4,244
14699.0,213.0,1.0,109.13000000000001,1,1,1,111
12821.0,213.0,1.0,92.72,1,1,1,111
13055.0,63.0,4.0,1201.96,2,3,3,233
13320.0,69.0,6.0,1491.7,2,4,3,243
16357.0,32.0,3.0,658.88,3,2,3,323
18242.0,71.0,4.0,2232.4900000000002,2,3,4,234
15865.0,40.0,3.0,895.13,3,2,3,323
17597.0,213.0,1.0,2044.3700000000001,1,1,4,114
14397.0,0.0,23.0,2556.68,4,4,4,444
13242.0,111.0,3.0,270.40000000000003,2,2,1,221
12684.0,7.0,7.0,2283.63,4,4,4,444
14288.0,211.0,2.0,413.85,1,2,2,122
15063.0,212.0,1.0,370.79999999999995,1,1,2,112
12592.0,91.0,2.0,437.6,2,2,2,222
14591.0,14.0,4.0,1447.14,4,3,3,433
13990.0,212.0,1.0,311.3,1,1,2,112
12749.0,3.0,8.0,3868.2,4,4,4,444
16320.0,171.0,2.0,1038.46,1,2,3,123
14691.0,30.0,5.0,2114.33,3,3,4,334
16229.0,86.0,2.0,1010.6,2,2,3,223
14920.0,212.0,2.0,977.77,1,2,3,123
17489.0,58.0,2.0,376.64,2,2,2,222
13404.0,0.0,2.0,252.49,4,2,1,421
15729.0,197.0,2.0,62.0,1,2,1,121
16644.0,177.0,2.0,833.78,1,2,3,123
14731.0,46.0,3.0,380.02,3,2,2,322
14277.0,14.0,4.0,3957.0,4,3,4,434
15187.0,1.0,18.0,4670.08,4,4,4,444
13052.0,211.0,1.0,348.15000000000003,1,1,2,112
18133.0,210.0,2.0,715.4999999999999,1,2,3,123
17664.0,18.0,2.0,604.64,3,2,2,322
14649.0,4.0,4.0,1417.29,4,3,3,433
13235.0,211.0,2.0,101.17000000000007,1,2,1,121
14883.0,18.0,7.0,756.64,3,4,3,343
12976.0,211.0,1.0,738.6,1,1,3,113
14681.0,70.0,3.0,498.95,2,2,2,222
14421.0,56.0,2.0,813.11,2,2,3,223
16116.0,205.0,2.0,592.88,1,2,2,122
14988.0,211.0,1.0,334.54,1,1,2,112
15489.0,22.0,4.0,1090.03,3,3,3,333
14364.0,108.0,8.0,3717.35,2,4,4,244
16006.0,210.0,1.0,101.4,1,1,1,111
16184.0,63.0,7.0,1155.54,2,4,3,243
17932.0,28.0,3.0,1331.57,3,2,3,323
18221.0,21.0,6.0,1033.31,3,4,3,343
12590.0,189.0,3.0,9861.38,1,2,4,124
14853.0,8.0,3.0,463.05,4,2,2,422
17658.0,10.0,3.0,485.88,4,2,2,422
17764.0,50.0,2.0,818.8199999999999,2,2,3,223
14651.0,66.0,2.0,654.6,2,2,3,223
14000.0,205.0,2.0,633.71,1,2,2,122
13601.0,44.0,2.0,693.32,3,2,3,323
12757.0,15.0,19.0,4227.7,4,4,4,444
17970.0,210.0,1.0,582.59,1,1,2,112
12770.0,210.0,1.0,1351.45,1,1,3,113
15826.0,50.0,4.0,1649.3600000000001,2,3,4,234
15907.0,3.0,3.0,967.45,4,2,3,423
12695.0,6.0,4.0,582.1,4,3,2,432
14342.0,20.0,6.0,607.71,3,4,2,342
14873.0,209.0,1.0,519.68,1,1,2,112
14689.0,208.0,1.0,112.8,1,1,1,111
15440.0,54.0,3.0,383.68,2,2,2,222
16076.0,2.0,11.0,2173.53,4,4,4,444
15333.0,207.0,1.0,1028.56,1,1,3,113
16283.0,5.0,7.0,1531.51,4,4,3,443
17263.0,207.0,1.0,63.440000000000005,1,1,1,111
16877.0,11.0,6.0,853.72,4,4,3,443
12674.0,11.0,7.0,1919.31,4,4,4,444
16642.0,4.0,3.0,679.83,4,2,3,423
12871.0,83.0,2.0,380.64,2,2,2,222
14038.0,77.0,4.0,1554.48,2,3,3,233
14489.0,206.0,1.0,463.38,1,1,2,112
14888.0,206.0,1.0,369.2,1,1,2,112
17190.0,58.0,3.0,249.74,2,2,1,221
13456.0,17.0,7.0,1737.8200000000002,3,4,4,344
17898.0,84.0,2.0,152.06,2,2,1,221
13976.0,206.0,1.0,357.98,1,1,2,112
16139.0,18.0,3.0,635.41,3,2,2,322
15730.0,65.0,4.0,1108.38,2,3,3,233
16266.0,73.0,7.0,861.89,2,4,3,243
15123.0,6.0,2.0,2199.31,4,2,4,424
17505.0,161.0,2.0,1145.84,1,2,3,123
12690.0,205.0,1.0,389.01,1,1,2,112
16446.0,0.0,3.0,2.8999999999941792,4,2,1,421
17556.0,205.0,1.0,157.9,1,1,1,111
14583.0,5.0,5.0,1052.55,4,3,3,433
16818.0,10.0,13.0,3317.97,4,4,4,444
13572.0,205.0,1.0,1384.25,1,1,3,113
14009.0,197.0,3.0,685.9300000000001,1,2,3,123
13258.0,11.0,3.0,698.58,4,2,3,423
14463.0,97.0,3.0,529.62,2,2,2,222
13192.0,94.0,2.0,911.94,2,2,3,223
16987.0,2.0,7.0,1625.05,4,4,4,444
13417.0,4.0,2.0,640.83,4,2,2,422
17047.0,84.0,3.0,1100.9,2,2,3,223
15116.0,17.0,4.0,1352.75,3,3,3,333
17469.0,15.0,6.0,1843.06,4,4,4,444
16647.0,169.0,2.0,214.06,1,2,1,121
15630.0,44.0,3.0,1180.4,3,2,3,323
17245.0,204.0,1.0,171.45,1,1,1,111
16008.0,23.0,3.0,478.78,3,2,2,322
17871.0,204.0,1.0,155.9,1,1,1,111
13529.0,78.0,2.0,307.76,2,2,2,222
12620.0,14.0,3.0,1339.41,4,2,3,423
15599.0,26.0,2.0,761.74,3,2,3,323
16813.0,7.0,10.0,1692.98,4,4,4,444
14859.0,12.0,5.0,1352.04,4,3,3,433
16463.0,20.0,7.0,1383.7,3,4,3,343
15791.0,43.0,3.0,1604.44,3,2,3,323
13658.0,9.0,7.0,2421.47,4,4,4,444
13887.0,203.0,1.0,349.55,1,1,2,112
12353.0,203.0,1.0,89.0,1,1,1,111
14551.0,17.0,2.0,186.23,3,2,1,321
17166.0,38.0,3.0,189.49,3,2,1,321
17926.0,132.0,2.0,397.29,2,2,2,222
13391.0,203.0,1.0,59.8,1,1,1,111
17455.0,203.0,1.0,131.7,1,1,1,111
